station_id,metric_date,state,session_count,total_energy_kwh,total_revenue_usd,avg_session_duration_minutes,avg_queue_minutes,queue_event_count,failure_event_count
CF-ST-46482,2026-02-25,CA,1,8.92,3.9,25.0,31.0,1,0
CF-ST-46482,2026-02-26,CA,1,62.52,22.49,80.0,0.0,0,0
CF-ST-46482,2026-02-27,CA,1,26.17,7.58,73.0,7.0,1,0
CF-ST-46482,2026-02-28,CA,1,93.15,42.32,105.0,0.0,0,0
CF-ST-46482,2026-03-02,CA,1,67.17,32.21,100.0,12.0,0,0
CF-ST-46482,2026-03-03,CA,2,94.92,24.33,62.0,4.0,0,0
CF-ST-46482,2026-03-04,CA,1,26.01,8.76,65.0,0.0,0,0
CF-ST-46482,2026-03-05,CA,1,57.42,26.81,90.0,0.0,0,0
CF-ST-46482,2026-03-06,CA,1,38.74,7.76,69.0,0.0,0,0
CF-ST-46482,2026-03-10,CA,1,39.79,16.13,43.0,29.0,1,0
CF-ST-46482,2026-03-11,CA,1,31.63,13.86,51.0,0.0,0,0
CF-ST-46482,2026-03-14,CA,2,88.8,24.11,72.0,16.0,0,0
CF-ST-46482,2026-03-15,CA,2,130.54,38.01,85.0,8.5,0,0
CF-ST-46482,2026-03-16,CA,2,140.89,35.91,108.5,17.0,1,0
CF-ST-46482,2026-03-17,CA,1,63.84,30.27,82.0,0.0,0,0
CF-ST-46482,2026-03-18,CA,2,47.7,20.14,49.0,0.0,0,0
CF-ST-46482,2026-03-19,CA,1,14.23,6.79,18.0,0.0,0,0
CF-ST-46482,2026-03-21,CA,1,52.59,22.29,71.0,0.0,0,0
CF-ST-46482,2026-03-23,CA,3,79.87,19.7,62.33,8.0,0,0
CF-ST-46482,2026-03-24,CA,1,59.14,11.56,95.0,0.0,0,0
CF-ST-46482,2026-03-25,CA,2,65.99,19.34,46.5,12.5,0,0
CF-ST-46482,2026-03-26,CA,1,11.36,5.21,31.0,10.0,0,0
CF-ST-46482,2026-03-29,CA,2,163.06,49.63,109.5,11.0,0,0
CF-ST-46482,2026-03-30,CA,1,79.71,36.19,88.0,0.0,0,0
CF-ST-46482,2026-03-31,CA,1,93.89,22.25,104.0,0.0,0,0
CF-ST-46519,2026-02-13,CA,1,56.77,25.03,77.0,7.0,1,0
CF-ST-46519,2026-02-16,CA,3,136.13,40.61,77.33,1.33,1,0
CF-ST-46519,2026-02-18,CA,2,85.29,29.2,56.5,13.0,0,0
CF-ST-46519,2026-02-19,CA,1,71.87,22.4,115.0,0.0,0,0
CF-ST-46519,2026-02-20,CA,1,29.28,6.55,36.0,9.0,0,0
CF-ST-46519,2026-02-22,CA,1,50.95,22.89,112.0,1.0,1,0
CF-ST-46519,2026-02-24,CA,2,75.05,25.93,80.5,5.5,2,0
CF-ST-46519,2026-02-26,CA,1,85.63,16.76,133.0,28.0,1,0
CF-ST-46519,2026-03-01,CA,1,61.48,15.99,70.0,0.0,0,0
CF-ST-46519,2026-03-02,CA,2,151.35,58.01,130.0,16.0,1,0
CF-ST-46519,2026-03-03,CA,1,41.66,9.51,97.0,0.0,0,0
CF-ST-46519,2026-03-05,CA,3,177.64,51.48,104.67,12.33,1,0
CF-ST-46519,2026-03-06,CA,1,46.67,10.24,104.0,28.0,0,0
CF-ST-46519,2026-03-07,CA,1,34.91,12.54,41.0,2.0,0,0
CF-ST-46519,2026-03-08,CA,1,44.3,21.03,63.0,0.0,0,0
CF-ST-46519,2026-03-09,CA,2,58.19,18.89,50.0,7.5,0,0
CF-ST-46519,2026-03-10,CA,1,39.13,16.93,86.0,0.0,0,0
CF-ST-46519,2026-03-11,CA,1,25.96,6.62,69.0,32.0,0,0
CF-ST-46519,2026-03-12,CA,1,24.39,6.38,48.0,0.0,0,0
CF-ST-46519,2026-03-13,CA,3,278.49,76.74,103.0,0.0,0,0
CF-ST-46519,2026-03-15,CA,1,75.24,35.98,116.0,26.0,1,0
CF-ST-46519,2026-03-16,CA,1,42.07,18.95,90.0,0.0,0,0
CF-ST-46519,2026-03-17,CA,2,149.9,47.94,89.5,16.5,0,0
CF-ST-46519,2026-03-20,CA,1,122.1,23.03,140.0,0.0,0,0
CF-ST-46519,2026-03-23,CA,4,276.81,108.31,81.5,1.5,0,0
CF-ST-46519,2026-03-24,CA,4,155.47,48.6,79.5,13.25,2,0
CF-ST-46519,2026-03-25,CA,1,69.19,21.29,132.0,0.0,0,0
CF-ST-46519,2026-03-26,CA,1,39.5,18.25,80.0,0.0,0,0
CF-ST-46519,2026-03-28,CA,1,25.17,7.62,68.0,23.0,1,0
CF-ST-46519,2026-03-30,CA,1,12.43,4.32,35.0,27.0,1,0
CF-ST-46709,2026-02-14,CA,1,28.47,5.68,59.0,0.0,0,0
CF-ST-46709,2026-02-15,CA,1,25.22,6.79,72.0,1.0,1,0
CF-ST-46709,2026-02-18,CA,3,109.52,36.35,61.33,0.0,0,0
CF-ST-46709,2026-02-19,CA,1,24.99,5.28,28.0,0.0,0,0
CF-ST-46709,2026-02-20,CA,1,79.37,15.87,86.0,0.0,0,0
CF-ST-46709,2026-02-26,CA,1,72.43,30.85,138.0,35.0,0,0
CF-ST-46709,2026-02-27,CA,1,67.67,15.57,91.0,0.0,0,0
CF-ST-46709,2026-02-28,CA,2,113.11,35.95,83.5,5.5,1,0
CF-ST-46709,2026-03-01,CA,1,31.41,10.77,36.0,0.0,0,0
CF-ST-46709,2026-03-04,CA,2,63.2,15.85,65.5,0.0,0,0
CF-ST-46709,2026-03-09,CA,2,55.1,14.15,42.5,32.0,0,0
CF-ST-46709,2026-03-12,CA,2,97.9,27.77,86.5,23.0,1,0
CF-ST-46709,2026-03-13,CA,2,113.77,42.85,83.0,0.0,0,0
CF-ST-46709,2026-03-14,CA,1,97.15,32.16,135.0,0.0,0,0
CF-ST-46709,2026-03-15,CA,1,121.59,28.5,136.0,19.0,1,0
CF-ST-46709,2026-03-17,CA,1,61.51,17.15,107.0,0.0,0,0
CF-ST-46709,2026-03-18,CA,3,265.39,72.72,109.0,9.67,1,0
CF-ST-46709,2026-03-20,CA,2,128.42,38.61,108.5,9.0,0,0
CF-ST-46709,2026-03-25,CA,2,158.83,50.81,94.0,10.0,0,0
CF-ST-46709,2026-03-26,CA,2,125.28,50.86,98.5,0.0,0,0
CF-ST-46709,2026-03-30,CA,1,29.63,11.43,58.0,0.0,0,0
CF-ST-46709,2026-03-31,CA,3,180.13,57.8,82.0,0.0,0,0
CF-ST-46721,2026-02-14,CA,2,152.1,65.61,102.5,15.5,0,0
CF-ST-46721,2026-02-16,CA,1,76.71,27.17,123.0,0.0,0,0
CF-ST-46721,2026-02-17,CA,1,59.97,24.07,65.0,0.0,0,0
CF-ST-46721,2026-02-18,CA,1,25.55,8.56,27.0,0.0,0,0
CF-ST-46721,2026-02-19,CA,1,91.25,29.04,119.0,28.0,1,0
CF-ST-46721,2026-02-20,CA,2,62.66,24.06,49.0,0.0,0,0
CF-ST-46721,2026-02-22,CA,1,61.14,23.84,88.0,7.0,0,0
CF-ST-46721,2026-02-23,CA,1,54.55,22.28,63.0,0.0,0,0
CF-ST-46721,2026-02-24,CA,1,12.29,2.95,21.0,25.0,1,0
CF-ST-46721,2026-02-25,CA,2,90.63,27.01,94.5,14.0,1,0
CF-ST-46721,2026-02-26,CA,1,42.61,18.98,58.0,28.0,0,0
CF-ST-46721,2026-02-28,CA,1,30.74,6.49,40.0,0.0,0,0
CF-ST-46721,2026-03-02,CA,1,18.06,4.82,29.0,0.0,0,0
CF-ST-46721,2026-03-05,CA,2,88.77,22.84,53.5,0.0,0,0
CF-ST-46721,2026-03-08,CA,1,46.76,14.14,103.0,0.0,0,0
CF-ST-46721,2026-03-10,CA,1,45.31,16.86,97.0,24.0,0,0
CF-ST-46721,2026-03-11,CA,2,58.1,17.02,51.0,6.0,0,0
CF-ST-46721,2026-03-13,CA,1,11.25,4.46,21.0,0.0,0,0
CF-ST-46721,2026-03-15,CA,2,106.45,35.72,84.5,2.5,2,0
CF-ST-46721,2026-03-16,CA,1,54.97,23.73,69.0,23.0,0,0
CF-ST-46721,2026-03-18,CA,1,49.49,22.81,70.0,28.0,1,0
CF-ST-46721,2026-03-20,CA,1,72.89,20.11,89.0,0.0,0,0
CF-ST-46721,2026-03-22,CA,2,116.56,33.91,110.0,1.5,0,0
CF-ST-46721,2026-03-23,CA,4,198.94,65.39,62.75,0.25,0,0
CF-ST-46721,2026-03-24,CA,1,34.61,12.61,46.0,0.0,0,0
CF-ST-46721,2026-03-25,CA,1,27.94,5.77,36.0,30.0,0,0
CF-ST-46721,2026-03-27,CA,1,19.87,5.9,25.0,0.0,0,0
CF-ST-46721,2026-03-29,CA,1,57.52,18.43,119.0,0.0,0,0
CF-ST-46721,2026-03-30,CA,2,130.39,42.82,112.5,25.0,2,0
CF-ST-46721,2026-03-31,CA,2,147.49,40.94,108.5,4.5,0,0
CF-ST-46722,2026-02-14,CA,1,19.04,8.32,40.0,0.0,0,0
CF-ST-46722,2026-02-16,CA,1,75.91,15.05,137.0,0.0,0,0
CF-ST-46722,2026-02-19,CA,1,85.43,23.62,104.0,23.0,1,0
CF-ST-46722,2026-02-21,CA,2,120.21,30.36,82.0,20.0,1,0
CF-ST-46722,2026-02-22,CA,1,36.43,16.34,43.0,9.0,1,0
CF-ST-46722,2026-02-24,CA,1,20.45,3.94,33.0,0.0,0,0
CF-ST-46722,2026-02-25,CA,1,11.54,4.76,19.0,0.0,0,0
CF-ST-46722,2026-02-28,CA,1,70.33,27.12,96.0,0.0,0,0
CF-ST-46722,2026-03-01,CA,1,32.69,13.57,48.0,2.0,0,0
CF-ST-46722,2026-03-02,CA,2,52.82,18.34,64.5,0.0,0,0
CF-ST-46722,2026-03-03,CA,1,42.51,16.73,107.0,0.0,0,0
CF-ST-46722,2026-03-04,CA,2,109.56,44.35,108.0,0.0,0,0
CF-ST-46722,2026-03-08,CA,1,81.22,27.42,120.0,12.0,1,0
CF-ST-46722,2026-03-10,CA,2,161.86,45.63,108.0,10.0,0,0
CF-ST-46722,2026-03-12,CA,1,10.15,4.16,28.0,8.0,0,0
CF-ST-46722,2026-03-15,CA,2,94.32,33.06,92.5,23.5,0,0
CF-ST-46722,2026-03-18,CA,3,184.54,69.65,86.0,19.67,0,0
CF-ST-46722,2026-03-19,CA,2,83.43,27.58,80.0,1.5,1,0
CF-ST-46722,2026-03-26,CA,1,65.78,25.97,96.0,0.0,0,0
CF-ST-46722,2026-03-30,CA,1,16.33,5.18,22.0,0.0,0,0
CF-ST-46722,2026-03-31,CA,1,85.53,20.36,101.0,0.0,0,0
CF-ST-46723,2026-02-13,CA,1,32.5,14.45,43.0,2.0,1,0
CF-ST-46723,2026-02-14,CA,2,113.73,32.74,93.5,5.0,0,0
CF-ST-46723,2026-02-16,CA,3,220.37,54.28,102.33,7.33,1,0
CF-ST-46723,2026-02-17,CA,2,140.96,26.76,115.0,2.0,0,0
CF-ST-46723,2026-02-18,CA,1,121.86,24.14,139.0,0.0,0,0
CF-ST-46723,2026-02-21,CA,1,61.95,18.19,76.0,0.0,0,0
CF-ST-46723,2026-02-24,CA,3,198.77,48.72,98.67,17.67,2,0
CF-ST-46723,2026-02-26,CA,2,111.4,25.05,70.5,0.0,0,0
CF-ST-46723,2026-02-27,CA,1,48.89,14.33,135.0,16.0,0,0
CF-ST-46723,2026-03-02,CA,2,125.31,49.99,77.0,5.5,1,0
CF-ST-46723,2026-03-04,CA,1,73.15,35.08,88.0,0.0,0,0
CF-ST-46723,2026-03-05,CA,2,115.32,51.5,89.5,0.0,0,0
CF-ST-46723,2026-03-09,CA,1,10.76,2.27,18.0,0.0,0,0
CF-ST-46723,2026-03-10,CA,3,115.77,38.58,69.67,8.33,0,0
CF-ST-46723,2026-03-12,CA,1,72.07,15.83,114.0,0.0,0,0
CF-ST-46723,2026-03-13,CA,1,27.61,7.89,39.0,18.0,0,0
CF-ST-46723,2026-03-15,CA,1,66.13,26.98,124.0,0.0,0,0
CF-ST-46723,2026-03-17,CA,3,119.36,34.58,72.67,1.67,0,0
CF-ST-46723,2026-03-20,CA,2,99.6,35.83,62.5,23.0,0,0
CF-ST-46723,2026-03-21,CA,1,37.19,9.1,90.0,29.0,0,0
CF-ST-46723,2026-03-22,CA,1,19.71,8.2,35.0,0.0,0,0
CF-ST-46723,2026-03-23,CA,1,77.06,23.38,95.0,27.0,0,0
CF-ST-46723,2026-03-25,CA,1,13.75,4.37,18.0,0.0,0,0
CF-ST-46723,2026-03-27,CA,1,53.93,14.65,84.0,0.0,0,0
CF-ST-46723,2026-03-28,CA,1,29.93,14.05,75.0,0.0,0,0
CF-ST-46723,2026-03-29,CA,1,69.13,28.36,108.0,0.0,0,0
CF-ST-46723,2026-03-30,CA,1,10.13,2.42,23.0,0.0,0,0
CF-ST-46723,2026-03-31,CA,2,114.08,21.85,108.0,19.0,0,0
CF-ST-46724,2026-02-17,CA,4,225.72,83.54,87.25,3.75,1,0
CF-ST-46724,2026-02-18,CA,1,25.37,11.43,41.0,0.0,0,0
CF-ST-46724,2026-02-19,CA,1,16.01,4.9,18.0,0.0,0,0
CF-ST-46724,2026-02-23,CA,3,214.44,66.35,95.0,9.0,0,0
CF-ST-46724,2026-02-24,CA,1,56.1,13.21,124.0,12.0,1,0
CF-ST-46724,2026-02-26,CA,3,134.11,42.47,89.33,13.0,1,0
CF-ST-46724,2026-02-27,CA,1,49.36,23.07,123.0,0.0,0,0
CF-ST-46724,2026-03-01,CA,1,57.47,22.12,116.0,28.0,0,0
CF-ST-46724,2026-03-02,CA,1,68.22,32.58,90.0,0.0,0,0
CF-ST-46724,2026-03-06,CA,2,53.07,23.44,43.0,0.0,0,0
CF-ST-46724,2026-03-07,CA,3,150.73,52.91,65.0,3.0,0,0
CF-ST-46724,2026-03-08,CA,2,135.04,38.48,94.0,9.5,0,0
CF-ST-46724,2026-03-09,CA,1,61.55,16.96,107.0,0.0,0,0
CF-ST-46724,2026-03-10,CA,1,34.06,12.23,55.0,30.0,1,0
CF-ST-46724,2026-03-11,CA,1,31.78,11.45,36.0,29.0,0,0
CF-ST-46724,2026-03-12,CA,1,50.72,13.12,69.0,0.0,0,0
CF-ST-46724,2026-03-14,CA,2,131.79,57.09,104.0,1.0,0,0
CF-ST-46724,2026-03-15,CA,1,111.61,31.36,134.0,0.0,0,0
CF-ST-46724,2026-03-19,CA,2,65.56,25.61,51.5,8.0,0,0
CF-ST-46724,2026-03-21,CA,2,92.87,28.75,56.0,4.5,0,0
CF-ST-46724,2026-03-22,CA,1,21.27,9.11,30.0,23.0,0,0
CF-ST-46724,2026-03-24,CA,1,80.45,15.08,125.0,0.0,0,0
CF-ST-46724,2026-03-25,CA,2,119.76,44.67,73.5,10.0,1,0
CF-ST-46724,2026-03-27,CA,1,7.37,2.66,19.0,28.0,1,0
CF-ST-46724,2026-03-28,CA,2,92.72,33.14,98.5,0.0,0,0
CF-ST-46724,2026-03-29,CA,1,26.81,11.43,40.0,0.0,0,0
CF-ST-46724,2026-03-30,CA,3,108.98,29.81,65.67,0.0,0,0
CF-ST-46725,2026-02-14,CA,2,109.37,44.11,78.5,2.5,0,0
CF-ST-46725,2026-02-16,CA,1,25.06,9.0,41.0,5.0,1,0
CF-ST-46725,2026-02-17,CA,1,48.3,11.03,109.0,0.0,0,0
CF-ST-46725,2026-02-18,CA,1,31.03,14.21,84.0,28.0,1,0
CF-ST-46725,2026-02-19,CA,1,32.55,10.9,59.0,31.0,1,0
CF-ST-46725,2026-02-20,CA,2,116.1,36.61,94.5,0.5,1,0
CF-ST-46725,2026-02-21,CA,1,16.41,6.13,21.0,0.0,0,0
CF-ST-46725,2026-02-22,CA,2,124.15,38.13,97.5,0.0,0,0
CF-ST-46725,2026-02-24,CA,2,44.62,12.67,46.5,8.5,0,0
CF-ST-46725,2026-02-26,CA,2,90.4,33.03,62.0,12.0,1,0
CF-ST-46725,2026-02-28,CA,2,56.74,20.73,51.5,0.0,0,0
CF-ST-46725,2026-03-01,CA,1,102.32,40.99,115.0,0.0,0,0
CF-ST-46725,2026-03-03,CA,1,43.99,12.2,48.0,11.0,1,0
CF-ST-46725,2026-03-06,CA,1,58.95,19.16,114.0,7.0,0,0
CF-ST-46725,2026-03-09,CA,1,68.38,19.78,135.0,0.0,0,0
CF-ST-46725,2026-03-10,CA,3,239.75,73.75,101.0,0.0,0,0
CF-ST-46725,2026-03-12,CA,1,23.81,4.6,68.0,0.0,0,0
CF-ST-46725,2026-03-13,CA,1,15.35,5.51,28.0,0.0,0,0
CF-ST-46725,2026-03-14,CA,1,17.79,7.2,30.0,26.0,1,0
CF-ST-46725,2026-03-20,CA,3,135.63,50.56,69.0,10.67,0,0
CF-ST-46725,2026-03-21,CA,2,147.16,39.89,92.5,0.0,0,0
CF-ST-46725,2026-03-22,CA,2,82.36,30.94,92.0,4.0,0,0
CF-ST-46725,2026-03-23,CA,1,94.59,30.0,133.0,0.0,0,0
CF-ST-46725,2026-03-24,CA,3,123.72,35.37,75.33,5.33,1,0
CF-ST-46725,2026-03-26,CA,1,57.71,15.76,107.0,33.0,1,0
CF-ST-46725,2026-03-29,CA,1,77.34,27.39,82.0,22.0,1,0
CF-ST-46725,2026-03-30,CA,1,97.02,20.18,120.0,0.0,0,0
CF-ST-46729,2026-02-15,CA,1,104.19,43.35,111.0,30.0,0,0
CF-ST-46729,2026-02-17,CA,1,59.95,21.81,95.0,0.0,0,0
CF-ST-46729,2026-02-18,CA,1,67.89,17.68,104.0,0.0,0,0
CF-ST-46729,2026-02-19,CA,1,50.85,10.65,81.0,0.0,0,0
CF-ST-46729,2026-02-20,CA,1,37.5,9.61,69.0,0.0,0,0
CF-ST-46729,2026-02-23,CA,3,170.11,41.94,68.0,17.33,2,0
CF-ST-46729,2026-02-25,CA,1,61.54,26.93,139.0,0.0,0,0
CF-ST-46729,2026-02-28,CA,3,253.93,87.31,112.0,0.0,0,0
CF-ST-46729,2026-03-02,CA,1,25.59,10.26,31.0,0.0,0,0
CF-ST-46729,2026-03-03,CA,1,33.38,7.57,95.0,0.0,0,0
CF-ST-46729,2026-03-04,CA,1,39.9,13.56,44.0,0.0,0,0
CF-ST-46729,2026-03-06,CA,1,34.97,8.42,70.0,13.0,0,0
CF-ST-46729,2026-03-07,CA,1,66.52,25.4,106.0,0.0,0,0
CF-ST-46729,2026-03-08,CA,2,180.51,51.33,103.0,7.5,1,0
CF-ST-46729,2026-03-09,CA,1,18.83,7.72,22.0,1.0,0,0
CF-ST-46729,2026-03-11,CA,2,129.4,55.19,76.5,0.0,0,0
CF-ST-46729,2026-03-13,CA,2,98.24,38.3,95.5,0.0,0,0
CF-ST-46729,2026-03-14,CA,1,20.51,8.7,42.0,22.0,0,0
CF-ST-46729,2026-03-15,CA,1,16.4,3.57,23.0,2.0,1,0
CF-ST-46729,2026-03-17,CA,3,131.21,44.21,64.0,8.33,1,0
CF-ST-46729,2026-03-18,CA,3,135.38,44.94,66.0,3.0,0,0
CF-ST-46729,2026-03-19,CA,1,21.18,3.9,53.0,0.0,0,0
CF-ST-46729,2026-03-20,CA,1,65.93,27.32,123.0,5.0,1,0
CF-ST-46729,2026-03-21,CA,1,43.18,19.76,123.0,32.0,0,0
CF-ST-46729,2026-03-23,CA,1,17.5,4.62,34.0,0.0,0,0
CF-ST-46729,2026-03-24,CA,1,78.09,28.75,135.0,0.0,0,0
CF-ST-46729,2026-03-25,CA,3,136.24,40.63,78.67,8.67,1,0
CF-ST-46729,2026-03-26,CA,3,192.93,62.53,84.67,0.67,0,0
CF-ST-46729,2026-03-27,CA,1,54.71,14.14,61.0,0.0,0,0
CF-ST-46731,2026-02-14,CA,1,36.52,10.17,73.0,8.0,0,0
CF-ST-46731,2026-02-15,CA,2,44.12,15.31,31.0,0.0,0,0
CF-ST-46731,2026-02-17,CA,1,21.32,4.17,39.0,0.0,0,0
CF-ST-46731,2026-02-18,CA,1,103.3,44.59,131.0,0.0,0,0
CF-ST-46731,2026-02-20,CA,2,146.79,47.07,121.0,0.0,0,0
CF-ST-46731,2026-02-21,CA,1,13.7,4.9,19.0,28.0,1,0
CF-ST-46731,2026-02-22,CA,1,37.79,14.86,53.0,7.0,0,0
CF-ST-46731,2026-02-23,CA,1,77.83,22.79,86.0,0.0,0,0
CF-ST-46731,2026-02-25,CA,1,39.44,9.93,50.0,1.0,1,0
CF-ST-46731,2026-02-26,CA,1,89.47,27.96,119.0,0.0,0,0
CF-ST-46731,2026-02-28,CA,2,149.42,42.02,128.5,17.0,1,0
CF-ST-46731,2026-03-02,CA,1,73.12,29.26,81.0,0.0,0,0
CF-ST-46731,2026-03-03,CA,3,130.46,39.02,71.0,8.0,0,0
CF-ST-46731,2026-03-05,CA,1,41.19,13.33,55.0,12.0,1,0
CF-ST-46731,2026-03-08,CA,1,63.45,16.37,97.0,0.0,0,0
CF-ST-46731,2026-03-09,CA,1,57.49,11.28,82.0,0.0,0,0
CF-ST-46731,2026-03-11,CA,2,153.3,61.07,125.5,0.0,0,0
CF-ST-46731,2026-03-13,CA,2,54.25,14.31,63.0,12.0,0,0
CF-ST-46731,2026-03-14,CA,2,131.23,46.47,109.0,17.0,0,0
CF-ST-46731,2026-03-16,CA,1,29.51,9.78,78.0,14.0,1,0
CF-ST-46731,2026-03-18,CA,2,56.78,16.9,55.0,7.0,1,0
CF-ST-46731,2026-03-25,CA,1,97.05,29.57,115.0,0.0,0,0
CF-ST-46731,2026-03-29,CA,2,110.78,41.02,73.5,0.0,0,0
CF-ST-46731,2026-03-30,CA,1,47.98,14.64,136.0,25.0,0,0
CF-ST-46731,2026-03-31,CA,1,39.48,14.45,108.0,0.0,0,0
CF-ST-46733,2026-02-13,CA,2,161.86,62.75,111.0,0.0,0,0
CF-ST-46733,2026-02-14,CA,3,260.3,100.6,106.33,10.67,1,0
CF-ST-46733,2026-02-16,CA,1,72.64,25.18,124.0,0.0,0,0
CF-ST-46733,2026-02-18,CA,1,69.36,32.28,115.0,19.0,0,0
CF-ST-46733,2026-02-19,CA,1,28.61,7.46,33.0,9.0,0,0
CF-ST-46733,2026-02-20,CA,1,77.39,17.9,112.0,0.0,0,0
CF-ST-46733,2026-02-21,CA,1,70.06,26.06,136.0,18.0,0,0
CF-ST-46733,2026-02-24,CA,2,91.89,25.15,99.0,0.0,0,0
CF-ST-46733,2026-02-25,CA,1,46.16,20.57,119.0,0.0,0,0
CF-ST-46733,2026-02-27,CA,4,133.6,52.56,54.5,0.0,0,0
CF-ST-46733,2026-02-28,CA,2,107.45,38.45,82.0,11.0,1,0
CF-ST-46733,2026-03-02,CA,1,41.63,13.32,51.0,26.0,0,0
CF-ST-46733,2026-03-04,CA,2,83.3,22.44,48.0,0.0,0,0
CF-ST-46733,2026-03-06,CA,2,144.91,49.05,99.5,25.0,0,0
CF-ST-46733,2026-03-08,CA,1,18.51,4.43,35.0,2.0,1,0
CF-ST-46733,2026-03-10,CA,1,20.51,4.71,22.0,0.0,0,0
CF-ST-46733,2026-03-16,CA,2,95.66,39.44,75.5,0.0,0,0
CF-ST-46733,2026-03-17,CA,1,28.9,13.16,64.0,7.0,1,0
CF-ST-46733,2026-03-18,CA,1,55.85,18.07,97.0,0.0,0,0
CF-ST-46733,2026-03-19,CA,3,71.77,23.46,48.67,14.0,1,0
CF-ST-46733,2026-03-23,CA,2,80.73,25.01,87.0,13.0,1,0
CF-ST-46733,2026-03-25,CA,4,150.98,48.77,57.0,7.25,1,0
CF-ST-46733,2026-03-27,CA,1,32.35,7.04,74.0,4.0,1,0
CF-ST-46733,2026-03-28,CA,2,65.16,15.03,57.5,5.5,0,0
CF-ST-46733,2026-03-29,CA,2,134.84,29.22,95.5,0.0,0,0
CF-ST-46733,2026-03-30,CA,3,106.12,26.54,68.33,11.0,0,0
CF-ST-46733,2026-03-31,CA,1,54.01,10.37,67.0,0.0,0,0
CF-ST-46744,2026-02-13,CA,1,40.81,10.27,94.0,0.0,0,0
CF-ST-46744,2026-02-15,CA,1,96.64,46.03,127.0,0.0,0,0
CF-ST-46744,2026-02-17,CA,3,143.21,52.09,79.0,11.67,0,0
CF-ST-46744,2026-02-18,CA,1,82.12,21.09,138.0,0.0,0,0
CF-ST-46744,2026-02-19,CA,2,79.27,30.84,66.0,0.0,0,0
CF-ST-46744,2026-02-24,CA,1,54.56,22.87,119.0,0.0,0,0
CF-ST-46744,2026-02-25,CA,1,18.97,7.42,35.0,7.0,1,0
CF-ST-46744,2026-02-27,CA,2,145.89,40.08,123.0,2.5,1,0
CF-ST-46744,2026-02-28,CA,1,51.79,12.34,82.0,0.0,0,0
CF-ST-46744,2026-03-04,CA,1,14.73,3.57,23.0,0.0,0,0
CF-ST-46744,2026-03-06,CA,1,16.44,7.03,40.0,9.0,0,0
CF-ST-46744,2026-03-07,CA,1,49.27,14.32,122.0,32.0,0,0
CF-ST-46744,2026-03-08,CA,1,75.09,27.5,81.0,0.0,0,1
CF-ST-46744,2026-03-11,CA,1,93.38,17.85,136.0,19.0,0,0
CF-ST-46744,2026-03-13,CA,2,80.25,17.59,67.0,12.0,0,0
CF-ST-46744,2026-03-19,CA,1,93.04,41.64,103.0,0.0,0,0
CF-ST-46744,2026-03-22,CA,1,17.94,6.88,44.0,23.0,0,0
CF-ST-46744,2026-03-23,CA,1,48.46,17.53,106.0,0.0,0,0
CF-ST-46744,2026-03-26,CA,1,39.78,14.61,80.0,25.0,1,0
CF-ST-46744,2026-03-29,CA,2,132.85,29.05,82.5,11.0,0,0
CF-ST-46744,2026-03-30,CA,1,31.01,6.94,79.0,13.0,0,0
CF-ST-46974,2026-02-14,CA,1,73.31,20.33,84.0,0.0,0,0
CF-ST-46974,2026-02-17,CA,1,13.54,6.47,38.0,0.0,0,0
CF-ST-46974,2026-02-18,CA,2,49.37,17.53,33.5,0.0,0,0
CF-ST-46974,2026-02-19,CA,1,66.11,15.82,131.0,21.0,0,1
CF-ST-46974,2026-02-20,CA,1,96.32,40.32,139.0,0.0,0,0
CF-ST-46974,2026-02-23,CA,1,37.85,15.55,61.0,26.0,0,0
CF-ST-46974,2026-02-25,CA,2,97.03,36.26,108.0,0.0,0,0
CF-ST-46974,2026-03-02,CA,2,142.58,36.88,106.0,2.0,1,0
CF-ST-46974,2026-03-04,CA,1,62.66,26.01,91.0,0.0,0,0
CF-ST-46974,2026-03-05,CA,1,76.67,22.2,87.0,0.0,0,0
CF-ST-46974,2026-03-06,CA,2,82.1,35.77,50.5,10.0,1,0
CF-ST-46974,2026-03-07,CA,3,167.45,52.23,99.33,4.67,0,0
CF-ST-46974,2026-03-08,CA,1,23.1,7.21,59.0,0.0,0,0
CF-ST-46974,2026-03-09,CA,1,106.9,43.02,119.0,22.0,1,0
CF-ST-46974,2026-03-11,CA,1,88.89,25.42,96.0,0.0,0,0
CF-ST-46974,2026-03-14,CA,2,59.65,13.79,47.0,28.5,0,0
CF-ST-46974,2026-03-15,CA,1,37.53,11.41,74.0,34.0,0,0
CF-ST-46974,2026-03-17,CA,1,73.27,16.53,84.0,13.0,0,0
CF-ST-46974,2026-03-18,CA,1,34.57,10.74,74.0,0.0,0,0
CF-ST-46974,2026-03-20,CA,1,39.51,16.51,70.0,0.0,0,0
CF-ST-46974,2026-03-21,CA,1,94.54,31.58,131.0,3.0,0,0
CF-ST-46974,2026-03-22,CA,1,40.63,18.37,43.0,9.0,0,0
CF-ST-46974,2026-03-24,CA,1,19.22,4.73,30.0,33.0,0,0
CF-ST-46974,2026-03-25,CA,1,22.62,6.25,60.0,0.0,0,0
CF-ST-46974,2026-03-27,CA,1,37.71,15.25,40.0,0.0,0,0
CF-ST-46974,2026-03-30,CA,1,29.18,13.79,61.0,0.0,0,0
CF-ST-47457,2026-02-13,CA,1,72.71,20.96,107.0,18.0,0,0
